antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'domain_in_ip=Low', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.3327634754625905,0.6527554304102977,0.27956556717618664,0.8401329706860079,1.2870562718381855,1.0,0.06235240152577684,2.172083706563942,0.3342640672691688,0.396011396011396,0.539612586302248,0.6342091444094036
"frozenset({'length_url=Medium', 'qty_at_url=-0.1455479398857974'})",frozenset({'phishing=Legitimate'}),0.3331657280772325,0.6527554304102977,0.27956556717618664,0.8391186236039843,1.2855023252377167,1.0,0.06208982894717252,2.1583888537536273,0.3330572338992023,0.3957858769931662,0.5366914547112711,0.6337019708683918
frozenset({'length_url=Medium'}),"frozenset({'phishing=Legitimate', 'qty_at_url=-0.1455479398857974'})",0.333266291230893,0.6526548672566371,0.27956556717618664,0.8388654194327096,1.285312439266389,1.0,0.06205770011177639,2.155621291969109,0.3329350998838938,0.3957858769931663,0.5360966215514953,0.6336083645699758
frozenset({'length_url=Medium'}),frozenset({'phishing=Legitimate'}),0.333266291230893,0.6527554304102977,0.27956556717618664,0.8388654194327096,1.285114424717126,1.0,0.06202418580252145,2.1549971977907734,0.3327552980240241,0.395729537366548,0.5359622736283998,0.6335753687827544
frozenset({'length_url=Medium'}),"frozenset({'phishing=Legitimate', 'url_shortened=Low'})",0.333266291230893,0.6527554304102977,0.27956556717618664,0.8388654194327096,1.285114424717126,1.0,0.06202418580252145,2.1549971977907734,0.3327552980240241,0.395729537366548,0.5359622736283998,0.6335753687827544
frozenset({'length_url=Medium'}),"frozenset({'domain_in_ip=Low', 'phishing=Legitimate'})",0.333266291230893,0.6527554304102977,0.27956556717618664,0.8388654194327096,1.285114424717126,1.0,0.06202418580252145,2.1549971977907734,0.3327552980240241,0.395729537366548,0.5359622736283998,0.6335753687827544
"frozenset({'email_in_url=Low', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.333266291230893,0.6527554304102977,0.27956556717618664,0.8388654194327096,1.285114424717126,1.0,0.06202418580252145,2.1549971977907734,0.3327552980240241,0.395729537366548,0.5359622736283998,0.6335753687827544
frozenset({'length_url=Medium'}),"frozenset({'phishing=Legitimate', 'email_in_url=Low'})",0.333266291230893,0.6527554304102977,0.27956556717618664,0.8388654194327096,1.285114424717126,1.0,0.06202418580252145,2.1549971977907734,0.3327552980240241,0.395729537366548,0.5359622736283998,0.6335753687827544
"frozenset({'length_url=Medium', 'qty_nameservers=Medium'})",frozenset({'phishing=Legitimate'}),0.11323411102172164,0.6527554304102977,0.09493161705551086,0.8383658969804618,1.2843491726349887,1.0,0.021017436178399518,2.1483372821868394,0.2496662739158347,0.1414656076727109,0.5345237415504525,0.4918990168926342
"frozenset({'qty_ip_resolved=High', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.11413917940466613,0.6527554304102977,0.09553499597747385,0.8370044052863436,1.2822634118267446,1.0,0.021030026798502827,2.1303923593746594,0.2484916741848946,0.14230077890952664,0.5306028978185346,0.49168044944643785
"frozenset({'asn_ip=Low', 'qty_mx_servers=High'})",frozenset({'phishing=Legitimate'}),0.1167538213998391,0.6527554304102977,0.09754625905068383,0.8354866494401378,1.2799382594411848,1.0,0.021334568110784824,2.110737933474578,0.24762327880359306,0.14516611792876383,0.5262320422915524,0.4924621661928774
"frozenset({'qty_dot_url=Medium', 'qty_ip_resolved=High'})",frozenset({'phishing=Legitimate'}),0.06788012872083668,0.6527554304102977,0.05661705551086082,0.8340740740740741,1.277774240115944,1.0,0.01230793287138466,2.0927686113665094,0.23322015151250935,0.0852642738149326,0.5221640870525898,0.4604047769846568
"frozenset({'length_url=Medium', 'asn_ip=Medium'})",frozenset({'phishing=Legitimate'}),0.1080048270313757,0.6527554304102977,0.08990345937248592,0.8324022346368715,1.2752130367014403,1.0,0.01940272201723052,2.07189259855189,0.2419489569698024,0.1340128916204467,0.5173494993423254,0.48506569904698293
"frozenset({'qty_ip_resolved=Low', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.11122284794851167,0.6527554304102977,0.0924175382139984,0.8309222423146474,1.2729457368012407,1.0,0.01981622022990856,2.0537566522257262,0.24125345568559536,0.13761605271039234,0.5130873957650893,0.486251446222799
"frozenset({'qty_nameservers=High', 'time_domain_expiration=High'})",frozenset({'phishing=Legitimate'}),0.09111021721641191,0.6527554304102977,0.0753218020917136,0.826710816777042,1.2664939704253435,1.0,0.01584911303783893,2.00384445890618,0.23151175085996498,0.11266546329723225,0.5009592707879829,0.4710506787628855
"frozenset({'qty_hyphen_url=Medium', 'asn_ip=Low'})",frozenset({'phishing=Legitimate'}),0.10740144810941271,0.6527554304102977,0.08839501206757844,0.8230337078651685,1.2608607596689625,1.0,0.018288133580229488,1.9622074091100632,0.23178506445267133,0.1315868263473054,0.4903698786594947,0.4792259896589746
"frozenset({'qty_redirects=Low', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.11182622687047465,0.6527554304102977,0.0920152855993564,0.8228417266187051,1.2605666506696045,1.0,0.019020108747360126,1.9600810222525338,0.23273144848340865,0.13681220095693783,0.48981700825265095,0.4819030694409193
"frozenset({'qty_nameservers=Low', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.11283185840707964,0.6527554304102977,0.09271922767497989,0.8217468805704101,1.2588893822819531,1.0,0.019067619376472847,1.9480420353982313,0.2318038959001628,0.13779704080107608,0.48666405455898004,0.4818948545511117
"frozenset({'qty_hyphen_url=Medium', 'qty_dot_url=Medium'})",frozenset({'phishing=Legitimate'}),0.21138374899436846,0.6527554304102977,0.1736725663716814,0.8215984776403426,1.2586620338400194,1.0,0.0356906763151201,1.9464215607401447,0.26059005249449646,0.25152927468686276,0.48623668162628614,0.5438295885351613
"frozenset({'qty_hyphen_url=Low', 'time_domain_expiration=High'})",frozenset({'phishing=Legitimate'}),0.11253016894609814,0.6527554304102977,0.0921158487530169,0.8185880250223414,1.2540501187524515,1.0,0.018661169888463086,1.9141215436989012,0.22827108873411928,0.13683896026292203,0.4775671360620222,0.4798532483762146
"frozenset({'qty_redirects=Medium', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.10609412711182623,0.6527554304102977,0.08678600160901045,0.8180094786729858,1.2531638046409137,1.0,0.017532484002125495,1.9080365672767496,0.22599663912080584,0.12913362262456982,0.47590102980717364,0.4754813993272493
"frozenset({'time_domain_activation=Low', 'length_url=Low'})",frozenset({'phishing=Legitimate'}),0.0922164119066774,0.6527554304102977,0.0751206757843926,0.8146128680479826,1.2479603080987736,1.0,0.014925912139356096,1.8730780606691595,0.2188764659465008,0.11214532352499626,0.4661194207556151,0.46484764493140157
"frozenset({'qty_hyphen_url=Medium', 'qty_redirects=High'})",frozenset({'phishing=Legitimate'}),0.11987127916331457,0.6527554304102977,0.09754625905068383,0.8137583892617449,1.2466512745060532,1.0,0.019299630626601477,1.8644843556347974,0.2247978665259427,0.14449575450618202,0.4636586802255405,0.48159803610368096
"frozenset({'qty_mx_servers=Medium', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.10438455349959774,0.6527554304102977,0.08487530168946097,0.8131021194605009,1.2456458906047174,1.0,0.016737717541644298,1.8579374393510872,0.2201878386475701,0.12625280478683618,0.46176874483499014,0.47156415478494157
"frozenset({'qty_nameservers=High', 'qty_redirects=High'})",frozenset({'phishing=Legitimate'}),0.11997184231697507,0.6527554304102977,0.09754625905068383,0.813076278290025,1.2456063027755366,1.0,0.019233987481950404,1.8576805897780924,0.2240588704442614,0.14447423294608278,0.46169432705357916,0.481256980617821
"frozenset({'qty_redirects=High', 'qty_hyphen_url=Low'})",frozenset({'phishing=Legitimate'}),0.11021721641190668,0.6527554304102977,0.08950120675784393,0.8120437956204379,1.24402457304724,1.0,0.01755632022026485,1.8474759624772508,0.22045533047524216,0.132895326265492,0.4587209683317795,0.4745783606048577
"frozenset({'asn_ip=Low', 'time_domain_expiration=High'})",frozenset({'phishing=Legitimate'}),0.10740144810941271,0.6527554304102977,0.08698712791633145,0.8099250936329587,1.2407787908005148,1.0,0.016880249428982502,1.8268827602059208,0.21740407984641305,0.12922019719151479,0.4526194993009387,0.47159326627419
"frozenset({'qty_mx_servers=Low', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.11474255832662912,0.6527554304102977,0.09271922767497989,0.8080631025416302,1.2379262812623586,1.0,0.017820399628102418,1.8091600634787688,0.21710911016087753,0.13740685543964232,0.44725731007065456,0.4750529655367217
"frozenset({'asn_ip=Low', 'qty_redirects=High'})",frozenset({'phishing=Legitimate'}),0.11333467417538214,0.6527554304102977,0.0914119066773934,0.8065661047027507,1.2356329294660533,1.0,0.01743208265563098,1.795158852878874,0.2150734411084297,0.1354896407810404,0.4429462337573567,0.4733030800820794
"frozenset({'qty_dot_url=Medium', 'qty_mx_servers=High'})",frozenset({'phishing=Legitimate'}),0.13073209975864844,0.6527554304102977,0.10528962188254223,0.8053846153846153,1.233822926418828,1.0,0.01995353383614369,1.7842606342553862,0.21801210748676156,0.15524911032028468,0.4395437635055354,0.48334243864285453
"frozenset({'qty_dot_url=Medium', 'qty_hyphen_url=Low'})",frozenset({'phishing=Legitimate'}),0.07642799678197908,0.6527554304102977,0.06154465004022526,0.8052631578947369,1.2336368575112098,1.0,0.011655860105407659,1.7831477897849584,0.20506108947644094,0.09218255761409849,0.43919398844635493,0.4497737758353672
"frozenset({'time_domain_activation=Medium', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.11544650040225261,0.6527554304102977,0.09292035398230089,0.8048780487804879,1.2330468829260777,1.0,0.017562023922865877,1.7796284191472247,0.21366805848388384,0.137602382725242,0.43808494557578076,0.4736144981231048
"frozenset({'qty_hyphen_url=Medium', 'time_domain_expiration=High'})",frozenset({'phishing=Legitimate'}),0.11896621078037008,0.6527554304102977,0.09563555913113435,0.8038884192730346,1.2315308028425598,1.0,0.017979719008911682,1.7706479561405932,0.21338846246587276,0.14145470771976792,0.43523499601826104,0.47519948617326047
"frozenset({'asn_ip=Low', 'qty_hyphen_url=Low'})",frozenset({'phishing=Legitimate'}),0.12349155269509252,0.6527554304102977,0.09865245374094932,0.7988599348534202,1.2238273289450639,1.0,0.01804267210942824,1.7263819087293704,0.20865887381122458,0.14559216384683882,0.4207538928996265,0.47499613596776696
"frozenset({'qty_hyphen_url=Medium', 'qty_mx_servers=High'})",frozenset({'phishing=Legitimate'}),0.12811745776347547,0.6527554304102977,0.10126709573612229,0.7904238618524333,1.2109035406348168,1.0,0.01763772945065173,1.6568898189411263,0.19976359256828502,0.14900858242083456,0.3964595662498107,0.47278087253767864
"frozenset({'asn_ip=High', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.09895414320193081,0.6527554304102977,0.07803700724054706,0.7886178861788617,1.208136844887167,1.0,0.013444152903888479,1.6427339253666682,0.19119914396170834,0.11583818480370203,0.3912586910404289,0.4540840162676777
"frozenset({'qty_dot_url=Medium', 'time_domain_expiration=Low'})",frozenset({'phishing=Legitimate'}),0.1091110217216412,0.6527554304102977,0.08588093322606596,0.7870967741935483,1.2058065510061076,1.0,0.014658121279648731,1.630997220800116,0.1915834411240583,0.127045522166022,0.38687817045486356,0.4593317794862365
"frozenset({'qty_hyphen_url=Medium', 'qty_ip_resolved=High'})",frozenset({'phishing=Legitimate'}),0.07471842316975061,0.6527554304102977,0.058728881737731296,0.7860026917900403,1.2041304524973286,1.0,0.009956025261981978,1.6226585861959042,0.18321471162306652,0.08781954887218044,0.38372741591664083,0.4379867102456595
"frozenset({'qty_ip_resolved=High', 'time_domain_expiration=High'})",frozenset({'phishing=Legitimate'}),0.1161504424778761,0.6527554304102977,0.09111021721641191,0.7844155844155845,1.2016990558355525,1.0,0.015292385144419371,1.6107127625546434,0.18990211274026308,0.1344213649851632,0.37915684084233175,0.4619967307380649
"frozenset({'qty_dot_url=Medium', 'domain_spf=Low'})",frozenset({'phishing=Legitimate'}),0.2932421560740145,0.6527554304102977,0.22998793242156074,0.7842935528120712,1.2015121074045965,1.0,0.03857252261902372,1.609801534059732,0.2373025233067355,0.32120786516853933,0.37880541244229254,0.568313776868214
"frozenset({'qty_mx_servers=High', 'qty_ip_resolved=High'})",frozenset({'phishing=Legitimate'}),0.124597747385358,0.6527554304102977,0.09764682220434433,0.7836965294592413,1.200597487127206,1.0,0.01631496598166142,1.6053582900061234,0.1908624078754885,0.14366030477881342,0.3770860958420779,0.46664413593590626
frozenset({'qty_dot_url=Medium'}),"frozenset({'domain_spf=Low', 'phishing=Legitimate'})",0.333266291230893,0.5749195494770716,0.22998793242156074,0.6901025950512975,1.2003463713818614,1.0,0.03838662641120119,1.37168122009054,0.2503355248796232,0.33911625148279956,0.2709676378495628,0.5450687892170953
"frozenset({'time_domain_expiration=Medium', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.11604987932421561,0.6527554304102977,0.09090909090909091,0.7833622183708839,1.2000853334586457,1.0,0.015156901981749446,1.602880933226066,0.18861462643591367,0.13410473223557334,0.3761233418708571,0.4613159882487604
"frozenset({'qty_mx_servers=High', 'qty_hyphen_url=Low'})",frozenset({'phishing=Legitimate'}),0.10599356395816573,0.6527554304102977,0.08286403861625101,0.7817836812144213,1.1976670660909268,1.0,0.013676164154017123,1.5912859841197666,0.1846109952275383,0.12260080345186729,0.37157744743591237,0.45436434099235934
frozenset({'asn_ip=Low'}),"frozenset({'domain_spf=Low', 'phishing=Legitimate'})",0.3333668543845535,0.5749195494770716,0.22928399034593724,0.6877828054298643,1.196311390098753,1.0,0.037624868612581214,1.3614895589212634,0.2461582281998555,0.33767772511848343,0.26551034236919097,0.543296685205749
"frozenset({'qty_redirects=High', 'qty_ip_resolved=High'})",frozenset({'phishing=Legitimate'}),0.1335478680611424,0.6527554304102977,0.10418342719227675,0.7801204819277108,1.1951190991047844,1.0,0.017009331095648075,1.579249275394262,0.18842738480621463,0.152734778121775,0.36678774175764717,0.46986304484615393
"frozenset({'time_domain_expiration=Low', 'asn_ip=Low'})",frozenset({'phishing=Legitimate'}),0.0925181013676589,0.6527554304102977,0.07210378117457764,0.7793478260869565,1.1939354155921575,1.0,0.011712088095587901,1.5737192316380597,0.17899393651641488,0.1071108455333134,0.364562636145003,0.44490423194657486
"frozenset({'domain_spf=Low', 'time_domain_expiration=High'})",frozenset({'phishing=Legitimate'}),0.27614641995172967,0.6527554304102977,0.21500402252614642,0.7785870356882739,1.192769909549252,1.0,0.03474794731429229,1.5683118225219124,0.2232707557524943,0.3011691787575715,0.3623717008063121,0.5539830880182242
"frozenset({'qty_hyphen_url=High', 'length_url=Medium'})",frozenset({'phishing=Legitimate'}),0.09271922767497989,0.6527554304102977,0.07190265486725664,0.7754880694143167,1.1880223944316692,1.0,0.01137967549896475,1.5466642181724903,0.17443886195825886,0.10674828306957301,0.3534472523185534,0.4428202941433007
"frozenset({'qty_dot_url=Medium', 'qty_nameservers=High'})",frozenset({'phishing=Legitimate'}),0.11926790024135157,0.6527554304102977,0.0924175382139984,0.7748735244519394,1.1870809316207187,1.0,0.014564768657822497,1.5424421705370301,0.1789391499293914,0.13598697839597515,0.3516774767304039,0.45822708729144496
"frozenset({'qty_dot_url=Medium', 'qty_nameservers=Medium'})",frozenset({'phishing=Legitimate'}),0.11554706355591311,0.6527554304102977,0.08940064360418343,0.7737162750217581,1.1853080632901498,1.0,0.01397667040009734,1.5345538863791077,0.176761773453702,0.13168419493408381,0.3483448128631226,0.45533757057204066
"frozenset({'qty_nameservers=Low', 'qty_mx_servers=High'})",frozenset({'phishing=Legitimate'}),0.08477473853580049,0.6527554304102977,0.06556717618664522,0.7734282325029656,1.184866791559003,1.0,0.01023000524578832,1.5326029956236595,0.17047526631941612,0.09757557617479795,0.3475153037965506,0.43693750247856644
"frozenset({'qty_dot_url=Medium', 'qty_at_url=-0.1455479398857974'})",frozenset({'phishing=Legitimate'}),0.3321600965406275,0.6527554304102977,0.25603378921962994,0.7708144111413867,1.1808625026020565,1.0,0.03921448243712658,1.5151239278134572,0.2293384321467973,0.3512693156732892,0.3399879827367359,0.5815249070034464
"frozenset({'qty_dot_url=Medium', 'email_in_url=Low'})",frozenset({'phishing=Legitimate'}),0.3323612228479485,0.6527554304102977,0.25603378921962994,0.7703479576399396,1.180147911072494,1.0,0.039083196147824434,1.5120465118497581,0.22863948623235755,0.35117241379310343,0.33864468310789425,0.5812916802527228
"frozenset({'qty_mx_servers=High', 'qty_nameservers=Medium'})",frozenset({'phishing=Legitimate'}),0.10368061142397425,0.6527554304102977,0.07984714400643604,0.7701260911736179,1.1798080188923825,1.0,0.012169061871176903,1.5105871360632197,0.17003366717903634,0.1180142687277051,0.3380057488069666,0.44622465396764394
"frozenset({'qty_dot_url=Medium', 'url_shortened=Low'})",frozenset({'phishing=Legitimate'}),0.3329646017699115,0.6527554304102977,0.25603378921962994,0.7689519782543038,1.178009316247234,1.0,0.038689337279917996,1.5029108103418356,0.2265401195124144,0.35088202866593166,0.33462452121656444,0.580593690559905
frozenset({'qty_dot_url=Medium'}),"frozenset({'phishing=Legitimate', 'qty_at_url=-0.1455479398857974'})",0.333266291230893,0.6526548672566371,0.25603378921962994,0.7682558841279421,1.1771242699180673,1.0,0.03852592215521969,1.4988304295722719,0.22568533848973762,0.35078534031413616,0.3328131186358589,0.5802758619407045
frozenset({'qty_dot_url=Medium'}),frozenset({'phishing=Legitimate'}),0.333266291230893,0.6527554304102977,0.25603378921962994,0.7682558841279421,1.1769429227805046,1.0,0.03849240784596475,1.4983964890888979,0.22548901124290427,0.3507370161179226,0.3326198991509574,0.580245643496724
frozenset({'qty_dot_url=Medium'}),"frozenset({'phishing=Legitimate', 'url_shortened=Low'})",0.333266291230893,0.6527554304102977,0.25603378921962994,0.7682558841279421,1.1769429227805046,1.0,0.03849240784596475,1.4983964890888979,0.22548901124290427,0.3507370161179226,0.3326198991509574,0.580245643496724
"frozenset({'qty_dot_url=Medium', 'domain_in_ip=Low'})",frozenset({'phishing=Legitimate'}),0.333266291230893,0.6527554304102977,0.25603378921962994,0.7682558841279421,1.1769429227805046,1.0,0.03849240784596475,1.4983964890888979,0.22548901124290427,0.3507370161179226,0.3326198991509574,0.580245643496724
frozenset({'qty_dot_url=Medium'}),"frozenset({'phishing=Legitimate', 'domain_in_ip=Low'})",0.333266291230893,0.6527554304102977,0.25603378921962994,0.7682558841279421,1.1769429227805046,1.0,0.03849240784596475,1.4983964890888979,0.22548901124290427,0.3507370161179226,0.3326198991509574,0.580245643496724
frozenset({'qty_dot_url=Medium'}),"frozenset({'phishing=Legitimate', 'email_in_url=Low'})",0.333266291230893,0.6527554304102977,0.25603378921962994,0.7682558841279421,1.1769429227805046,1.0,0.03849240784596475,1.4983964890888979,0.22548901124290427,0.3507370161179226,0.3326198991509574,0.580245643496724
"frozenset({'time_domain_expiration=High', 'qty_at_url=-0.1455479398857974'})",frozenset({'phishing=Legitimate'}),0.3268302493966211,0.6527554304102977,0.250402252614642,0.7661538461538462,1.1737226692580258,1.0,0.03706203249864565,1.4849274357454376,0.219870218849704,0.3434009102192801,0.32656641939005104,0.5748809594349573
"frozenset({'domain_spf=Low', 'qty_redirects=High'})",frozenset({'phishing=Legitimate'}),0.27302896218825423,0.6527554304102977,0.20917135961383748,0.7661141804788213,1.1736619027393929,1.0,0.030950221886166696,1.4846756006866795,0.2035375011971013,0.2918888577041818,0.32645218959785655,0.5432789358718247
"frozenset({'email_in_url=Low', 'time_domain_expiration=High'})",frozenset({'phishing=Legitimate'}),0.32693081255028156,0.6527554304102977,0.250402252614642,0.7659181790218395,1.1733616349088232,1.0,0.0369963893539946,1.4834324516900423,0.2195135839938268,0.3433535576392719,0.32588774172984974,0.574763125868954
"frozenset({'qty_nameservers=Low', 'asn_ip=Low'})",frozenset({'phishing=Legitimate'}),0.09955752212389381,0.6527554304102977,0.07612630732099758,0.7646464646464646,1.1714134100207123,1.0,0.011139594116432547,1.475416840745945,0.16250945313032492,0.11258179654967279,0.3222254400360392,0.44063474056541374
"frozenset({'qty_dot_url=Medium', 'asn_ip=High'})",frozenset({'phishing=Legitimate'}),0.10750201126307321,0.6527554304102977,0.08175784392598552,0.7605238540692236,1.1650977052633429,1.0,0.011585322293985498,1.4500173628569992,0.1587710964433588,0.12049799911071586,0.31035308568327813,0.44288710035151213
"frozenset({'asn_ip=Low', 'qty_at_url=-0.1455479398857974'})",frozenset({'phishing=Legitimate'}),0.32874094931617054,0.6527554304102977,0.249798873692679,0.7598654022636893,1.1640889786027,1.0,0.03521143382831224,1.446041398711767,0.20999215955900535,0.3413963716327653,0.3084568665247975,0.571274559089016
"frozenset({'asn_ip=Low', 'qty_ip_resolved=Medium'})",frozenset({'phishing=Legitimate'}),0.08648431214802896,0.6527554304102977,0.06566773934030572,0.7593023255813954,1.163226363515852,1.0,0.009214634940380537,1.442658598295382,0.15360666449533814,0.09749178859361003,0.30683531004384473,0.4299515787512585
"frozenset({'asn_ip=Low', 'email_in_url=Low'})",frozenset({'phishing=Legitimate'}),0.32924376508447306,0.6527554304102977,0.2498994368463395,0.759010384850336,1.1627791198508306,1.0,0.034983781258717345,1.4409109262822375,0.20870687392722143,0.34134615384615385,0.3059945748484625,0.5709240801158166
"frozenset({'asn_ip=Low', 'qty_ip_resolved=High'})",frozenset({'phishing=Legitimate'}),0.14511263073209976,0.6527554304102977,0.11001609010458568,0.7581427581427581,1.161449944072036,1.0,0.015293032373083312,1.4357418736903735,0.16260298014192112,0.15994152046783625,0.3034959707418437,0.4633419074953507
"frozenset({'qty_dot_url=Medium', 'qty_ip_resolved=Medium'})",frozenset({'phishing=Legitimate'}),0.19780772325020113,0.6527554304102977,0.1497385358004827,0.756990340620234,1.1596844780661848,1.0,0.020618470271816625,1.4289331974538593,0.17165022710945413,0.21366049648443106,0.30017722187303975,0.49319244345755187
"frozenset({'asn_ip=Low', 'url_shortened=Low'})",frozenset({'phishing=Legitimate'}),0.3307522123893805,0.6527554304102977,0.2498994368463395,0.75554879902706,1.1574760834270656,1.0,0.03399913408895122,1.420506703209616,0.2032898215740725,0.3406442769019876,0.2960258492687761,0.5691932872041785
"frozenset({'domain_spf=Low', 'qty_mx_servers=High'})",frozenset({'phishing=Legitimate'}),0.2743362831858407,0.6527554304102977,0.2071600965406275,0.7551319648093842,1.156837507019645,1.0,0.02808559793249274,1.418088601557946,0.18682808430026038,0.2877496857102947,0.29482544398045635,0.5362472333675637
"frozenset({'qty_redirects=High', 'qty_at_url=-0.1455479398857974'})",frozenset({'phishing=Legitimate'}),0.32904263877715206,0.6527554304102977,0.24829042638777152,0.7545843520782396,1.1559985822008958,1.0,0.03350605708945151,1.4149243234090982,0.20112609790660776,0.3384973951192761,0.2932484208126308,0.5674785879941344
"frozenset({'qty_dot_url=Medium', 'qty_nameservers=Low'})",frozenset({'phishing=Legitimate'}),0.09845132743362832,0.6527554304102977,0.07421560740144811,0.7538304392236977,1.154843612330989,1.0,0.009950968788044912,1.4105910109058866,0.14872395963223436,0.10962566844919786,0.29107729152633943,0.433763162917965
"frozenset({'time_domain_expiration=High', 'url_shortened=Low'})",frozenset({'phishing=Legitimate'}),0.33226065969428803,0.6527554304102977,0.250402252614642,0.7536319612590798,1.1545395505716052,1.0,0.033517302687487566,1.4094546166147126,0.20045821841583195,0.3408624229979466,0.2905057117753517,0.5686200169875741
"frozenset({'qty_hyphen_url=Medium', 'qty_nameservers=High'})",frozenset({'phishing=Legitimate'}),0.12399436846339501,0.6527554304102977,0.09342316975060339,0.7534468775344688,1.1542560083504478,1.0,0.01248517239582693,1.408396560210865,0.15255731867914057,0.13671817512877116,0.2899727049530141,0.4482840611674809
"frozenset({'qty_redirects=High', 'email_in_url=Low'})",frozenset({'phishing=Legitimate'}),0.32954545454545453,0.6527554304102977,0.24829042638777152,0.7534330180042722,1.1542347760028473,1.0,0.03317784136619614,1.4083173942394238,0.1993052838245086,0.33826551582408554,0.2899327920748574,0.5669029209571508
"frozenset({'asn_ip=Low', 'domain_spf=Low'})",frozenset({'phishing=Legitimate'}),0.30480691874497184,0.6527554304102977,0.22928399034593724,0.7522269877928076,1.1523871771085623,1.0,0.030319618908526497,1.4014624373187583,0.19021491418405678,0.3148301574150787,0.2864596485988064,0.5517412862242423
"frozenset({'asn_ip=Low', 'domain_in_ip=Low'})",frozenset({'phishing=Legitimate'}),0.33226065969428803,0.6527554304102977,0.2498994368463395,0.7521186440677966,1.1522211980604173,1.0,0.03301448691918507,1.400849887575551,0.1978482945867978,0.3399452804377565,0.286147638751859,0.5674782097245469
"frozenset({'qty_dot_url=Medium', 'qty_mx_servers=Low'})",frozenset({'phishing=Legitimate'}),0.07703137570394207,0.6527554304102977,0.057924376508447305,0.751958224543081,1.151975440587952,1.0,0.007641727705723252,1.3999438963458528,0.14293653604028964,0.08621463852716658,0.28568566025380754,0.4203482387543629
frozenset({'time_domain_expiration=High'}),"frozenset({'phishing=Legitimate', 'qty_at_url=-0.1455479398857974'})",0.3333668543845535,0.6526548672566371,0.250402252614642,0.751131221719457,1.1508858041260834,1.0,0.03282875251852857,1.3956958970233309,0.1966659820758371,0.3403964456596036,0.2835115427846789,0.5673992009984035
frozenset({'time_domain_expiration=High'}),frozenset({'phishing=Legitimate'}),0.3333668543845535,0.6527554304102977,0.250402252614642,0.751131221719457,1.1507084992725742,1.0,0.032795228096325735,1.3952918159877128,0.1964651485713558,0.34034991798797154,0.28330404540349846,0.5673696472177627
frozenset({'time_domain_expiration=High'}),"frozenset({'phishing=Legitimate', 'url_shortened=Low'})",0.3333668543845535,0.6527554304102977,0.250402252614642,0.751131221719457,1.1507084992725742,1.0,0.032795228096325735,1.3952918159877128,0.1964651485713558,0.34034991798797154,0.28330404540349846,0.5673696472177627
"frozenset({'domain_in_ip=Low', 'time_domain_expiration=High'})",frozenset({'phishing=Legitimate'}),0.3333668543845535,0.6527554304102977,0.250402252614642,0.751131221719457,1.1507084992725742,1.0,0.032795228096325735,1.3952918159877128,0.1964651485713558,0.34034991798797154,0.28330404540349846,0.5673696472177627
frozenset({'time_domain_expiration=High'}),"frozenset({'domain_in_ip=Low', 'phishing=Legitimate'})",0.3333668543845535,0.6527554304102977,0.250402252614642,0.751131221719457,1.1507084992725742,1.0,0.032795228096325735,1.3952918159877128,0.1964651485713558,0.34034991798797154,0.28330404540349846,0.5673696472177627
frozenset({'time_domain_expiration=High'}),"frozenset({'phishing=Legitimate', 'email_in_url=Low'})",0.3333668543845535,0.6527554304102977,0.250402252614642,0.751131221719457,1.1507084992725742,1.0,0.032795228096325735,1.3952918159877128,0.1964651485713558,0.34034991798797154,0.28330404540349846,0.5673696472177627
"frozenset({'qty_redirects=High', 'url_shortened=Low'})",frozenset({'phishing=Legitimate'}),0.3309533386967015,0.6527554304102977,0.24829042638777152,0.7502278942570647,1.1493246311034127,1.0,0.03225883734108109,1.3902455943062169,0.1941924444503699,0.3376179406536305,0.28070262974000904,0.565300359083547
"frozenset({'qty_hyphen_url=Medium', 'domain_spf=Low'})",frozenset({'phishing=Legitimate'}),0.2847948511665326,0.6527554304102977,0.21359613837489944,0.75,1.1489755045447543,1.0,0.027694752723052773,1.3889782783588092,0.18128983877015356,0.29504097791359907,0.28004633651896893,0.5386111539054075
frozenset({'asn_ip=Low'}),frozenset({'phishing=Legitimate'}),0.3333668543845535,0.6527554304102977,0.2498994368463395,0.7496229260935143,1.1483978396354808,1.0,0.03229241232802324,1.3868864436022448,0.1938421902663529,0.3394345034831307,0.2789604335574591,0.5662303507374058
