antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'qty_redirects=Low', 'qty_dot_url=High'})",frozenset({'qty_ip_resolved=Low'}),0.08125502815768303,0.3333668543845535,0.05732099758648431,0.7054455445544554,2.116123829577528,1.0,0.0302332644466292,2.2631915195684065,0.574085169140013,0.160427807486631,0.5581460997208485,0.43869562295596076
"frozenset({'qty_redirects=Medium', 'qty_hyphen_url=High'})",frozenset({'qty_dot_url=High'}),0.16442075623491553,0.3333668543845535,0.11584875301689461,0.7045871559633027,2.113548922744821,1.0,0.06103632271533136,2.2566153065864487,0.6305352253580456,0.3033175355450237,0.5568584520891661,0.5260492340902486
"frozenset({'qty_redirects=Medium', 'time_domain_activation=Low'})",frozenset({'qty_nameservers=Medium'}),0.1173572003218021,0.333266291230893,0.08266291230893001,0.7043701799485861,2.113535627461901,1.0,0.043551713408442064,2.255299240966805,0.5969109708603026,0.22465154413774258,0.5565998596393273,0.47620440198394903
"frozenset({'asn_ip=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.12349155269509252,0.3333668543845535,0.08698712791633145,0.7043973941368078,2.112979694508723,1.0,0.04581913745130413,2.255166674423604,0.6009465019484465,0.23518216421968463,0.5565737950364182,0.4826662687124461
"frozenset({'qty_hyphen_url=Medium', 'qty_redirects=High'})",frozenset({'qty_ip_resolved=Medium'}),0.11987127916331457,0.333266291230893,0.0843724859211585,0.7038590604026845,2.112001960363396,1.0,0.04442342928929762,2.251406744625426,0.5982256669274163,0.2287973820561767,0.5558332574124125,0.4785137184934364
"frozenset({'qty_hyphen_url=High', 'qty_redirects=High'})",frozenset({'qty_ip_resolved=High'}),0.10327835880933225,0.3333668543845535,0.07270716009654063,0.7039922103213243,2.111764265289668,1.0,0.038277578494274295,2.252079738641657,0.5870966781247252,0.19977894445979558,0.5559659887517346,0.46104587891631826
"frozenset({'qty_redirects=Low', 'length_url=High'})",frozenset({'qty_ip_resolved=Low'}),0.12339098954143202,0.3333668543845535,0.08668543845534996,0.7025264873675632,2.1073675385770887,1.0,0.045550972412525426,2.2409832045757616,0.599439796413494,0.2342391304347826,0.5537672937672422,0.481278326640041
"frozenset({'qty_ip_resolved=Low', 'time_domain_expiration=High'})",frozenset({'qty_nameservers=Low'}),0.10679806918744972,0.3333668543845535,0.0750201126307321,0.7024482109227872,2.1071327328555642,1.0,0.039417176251368084,2.240393672922798,0.5882448643006641,0.20545304323877722,0.5536498731959867,0.4637429591567179
"frozenset({'qty_hyphen_url=Low', 'length_url=Low'})",frozenset({'qty_dot_url=Low'}),0.12831858407079647,0.3333668543845535,0.09000402252614642,0.70141065830721,2.1040203879960475,1.0,0.04722685979538513,2.2326086451582934,0.601962396846553,0.24215367965367968,0.5520934660140137,0.48569778767547533
"frozenset({'qty_nameservers=Low', 'qty_ip_resolved=Low'})",frozenset({'qty_redirects=Low'}),0.208668543845535,0.3333668543845535,0.14631938857602575,0.7012048192771085,2.1034029329989647,1.0,0.07675621250523447,2.231070608309761,0.662907952778291,0.3697585768742059,0.5517846919432142,0.5700594232132149
"frozenset({'qty_hyphen_url=High', 'time_domain_expiration=Medium'})",frozenset({'qty_dot_url=High'}),0.11604987932421561,0.3333668543845535,0.08115446500402253,0.6993067590987868,2.0977093250311722,1.0,0.04246728178200174,2.216987464092868,0.5919898837391256,0.22037138175860185,0.5489374585123452,0.4713728365629681
"frozenset({'qty_redirects=Low', 'domain_spf=Low'})",frozenset({'qty_ip_resolved=Low'}),0.289923572003218,0.3333668543845535,0.20273531777956558,0.6992715920915714,2.0976038346179746,1.0,0.1060844085689192,2.216728210852749,0.7369144141865784,0.48206599713055964,0.5488847053490098,0.6537081942358309
frozenset({'qty_ip_resolved=Low'}),"frozenset({'qty_redirects=Low', 'domain_spf=Low'})",0.3333668543845535,0.289923572003218,0.20273531777956558,0.6081447963800906,2.0976038346179746,1.0,0.1060844085689192,1.8120888058578388,0.7849378003577356,0.48206599713055964,0.4481506663650504,0.6537081942358309
"frozenset({'qty_hyphen_url=High', 'qty_mx_servers=Medium'})",frozenset({'qty_ip_resolved=High'}),0.1417940466613033,0.3333668543845535,0.09905470635559131,0.698581560283688,2.095533947348716,1.0,0.05178527104965603,2.2116534948653643,0.609171555045866,0.26336898395721925,0.5478496055907367,0.4978578992971985
"frozenset({'qty_redirects=Low', 'time_domain_expiration=Low'})",frozenset({'qty_ip_resolved=Low'}),0.10971440064360419,0.3333668543845535,0.07652855993563958,0.6975252062328139,2.0923652038549325,1.0,0.039953415312394616,2.203929581413491,0.5864095305822224,0.20877914951989024,0.5462649948376982,0.46354390025064524
"frozenset({'qty_dot_url=Medium', 'qty_nameservers=Medium'})",frozenset({'qty_ip_resolved=Medium'}),0.11554706355591311,0.333266291230893,0.08055108608205953,0.6971279373368147,2.091804528930985,1.0,0.04204314474816009,2.2013707798152415,0.5901318633118494,0.21873293282359366,0.5457375880659555,0.46941490409387504
"frozenset({'qty_dot_url=High', 'time_domain_expiration=High'})",frozenset({'qty_hyphen_url=High'}),0.08497586484312147,0.3333668543845535,0.05913113435237329,0.6958579881656806,2.0873640525850763,1.0,0.030802997591014916,2.1918482803309436,0.5693039827206847,0.16461366181410975,0.5437640419851452,0.43661677688827016
"frozenset({'qty_redirects=Low', 'url_shortened=Low'})",frozenset({'qty_ip_resolved=Low'}),0.3325623491552695,0.3333668543845535,0.23099356395816573,0.6945872391895979,2.0835521889898527,1.0,0.12012829973353596,2.182728527277507,0.7791745317162023,0.5310982658959538,0.5418578226733084,0.6937491248738337
frozenset({'qty_ip_resolved=Low'}),"frozenset({'qty_redirects=Low', 'url_shortened=Low'})",0.3333668543845535,0.3325623491552695,0.23099356395816573,0.6929110105580694,2.0835521889898523,1.0,0.12012829973353596,2.1734340005405515,0.7801148539750241,0.5310982658959538,0.5398986121725843,0.6937491248738337
"frozenset({'qty_ip_resolved=Low', 'url_shortened=Low'})",frozenset({'qty_redirects=Low'}),0.3327634754625905,0.3333668543845535,0.23099356395816573,0.6941674221819281,2.0822928646084744,1.0,0.12006125088913039,2.179732291345368,0.7789743773126969,0.5308527848393807,0.5412280654966198,0.6935392163699987
frozenset({'qty_redirects=Low'}),"frozenset({'qty_ip_resolved=Low', 'url_shortened=Low'})",0.3333668543845535,0.3327634754625905,0.23099356395816573,0.6929110105580694,2.0822928646084744,1.0,0.12006125088913039,2.172779055836456,0.7796794378442816,0.5308527848393807,0.5397599229825836,0.6935392163699987
"frozenset({'qty_nameservers=Low', 'length_url=High'})",frozenset({'qty_redirects=Low'}),0.10941271118262269,0.3333668543845535,0.07592518101367658,0.6939338235294117,2.0815921391180905,1.0,0.039450609657039996,2.1780686559447617,0.5834335385296456,0.20696271929824558,0.5408776498983964,0.4608432315233785
"frozenset({'qty_ip_resolved=Low', 'asn_ip=Medium'})",frozenset({'qty_redirects=Low'}),0.11353580048270313,0.3333668543845535,0.07874094931617055,0.6935341009743136,2.0803930920327525,1.0,0.04089187664921954,2.175227807513986,0.5858348383002675,0.21387599016662115,0.5402780359162127,0.46486659799846897
"frozenset({'qty_hyphen_url=Medium', 'qty_mx_servers=High'})",frozenset({'qty_dot_url=Medium'}),0.12811745776347547,0.333266291230893,0.08879726468222043,0.6930926216640502,2.0796961465984656,1.0,0.04610003469145638,2.1724264577284966,0.5954477827371039,0.23832658569500673,0.5396852232017066,0.47976900244337084
frozenset({'qty_redirects=Low'}),frozenset({'qty_ip_resolved=Low'}),0.3333668543845535,0.3333668543845535,0.23109412711182623,0.6932126696832579,2.0794288951222675,1.0,0.11996066750957414,2.1729487489825026,0.7786872461259905,0.5304709141274238,0.539795864735302,0.6932126696832579
frozenset({'qty_ip_resolved=Low'}),frozenset({'qty_redirects=Low'}),0.3333668543845535,0.3333668543845535,0.23109412711182623,0.6932126696832579,2.0794288951222675,1.0,0.11996066750957414,2.1729487489825026,0.7786872461259905,0.5304709141274238,0.539795864735302,0.6932126696832579
"frozenset({'qty_nameservers=Low', 'asn_ip=Medium'})",frozenset({'qty_redirects=Low'}),0.10649637972646822,0.3333668543845535,0.07381335478680612,0.6931067044381493,2.079111031352325,1.0,0.03831099167405047,2.172198465251563,0.5808876362972833,0.20164835164835168,0.5396369088750876,0.4572622511632677
"frozenset({'qty_redirects=Low', 'domain_in_ip=Low'})",frozenset({'qty_ip_resolved=Low'}),0.332864038616251,0.3333668543845535,0.23069187449718423,0.6930513595166162,2.0789450132830263,1.0,0.11972603700594608,2.171806803136936,0.7779325758115375,0.5296698222119602,0.5395538873183333,0.69252869634956
"frozenset({'qty_ip_resolved=Low', 'domain_in_ip=Low'})",frozenset({'qty_redirects=Low'}),0.332864038616251,0.3333668543845535,0.23069187449718423,0.6930513595166162,2.0789450132830263,1.0,0.11972603700594608,2.171806803136936,0.7779325758115375,0.5296698222119602,0.5395538873183333,0.69252869634956
frozenset({'qty_redirects=Low'}),"frozenset({'qty_ip_resolved=Low', 'domain_in_ip=Low'})",0.3333668543845535,0.332864038616251,0.23069187449718423,0.6920060331825038,2.0789450132830263,1.0,0.11972603700594608,2.1660682781460605,0.7785193404636808,0.5296698222119602,0.5383340358707894,0.69252869634956
frozenset({'qty_ip_resolved=Low'}),"frozenset({'qty_redirects=Low', 'domain_in_ip=Low'})",0.3333668543845535,0.332864038616251,0.23069187449718423,0.6920060331825038,2.0789450132830263,1.0,0.11972603700594608,2.1660682781460605,0.7785193404636808,0.5296698222119602,0.5383340358707894,0.69252869634956
"frozenset({'qty_hyphen_url=Low', 'time_domain_expiration=High'})",frozenset({'qty_nameservers=Low'}),0.11253016894609814,0.3333668543845535,0.07783588093322606,0.6916890080428955,2.0748583698276177,1.0,0.04032205248830296,2.1622101157787963,0.583726200671981,0.21147540983606558,0.5375102573508149,0.46258658546941156
"frozenset({'time_domain_activation=Medium', 'qty_hyphen_url=Low'})",frozenset({'qty_redirects=Low'}),0.11253016894609814,0.3333668543845535,0.07783588093322606,0.6916890080428955,2.0748583698276177,1.0,0.04032205248830296,2.1622101157787963,0.583726200671981,0.21147540983606558,0.5375102573508149,0.46258658546941156
"frozenset({'qty_hyphen_url=Medium', 'time_domain_expiration=High'})",frozenset({'qty_dot_url=Medium'}),0.11896621078037008,0.333266291230893,0.08226065969428802,0.6914623837700761,2.074804449067482,1.0,0.0426132318457214,2.1609478834900098,0.5879761635320347,0.22234302799673825,0.537240112248814,0.46914700359294387
"frozenset({'qty_ip_resolved=Medium', 'qty_nameservers=Medium'})",frozenset({'qty_redirects=Medium'}),0.13435237329042637,0.333266291230893,0.09281979082864039,0.690868263473054,2.0730217296246374,1.0,0.0480446736640715,2.1567947576647146,0.597948140659801,0.24765226723906628,0.5363490214141853,0.48469182636537433
"frozenset({'qty_redirects=Low', 'qty_at_url=-0.1455479398857974'})",frozenset({'qty_ip_resolved=Low'}),0.3234111021721641,0.3333668543845535,0.2234513274336283,0.6909203980099502,2.072552771587012,1.0,0.11563678562945252,2.156833195472108,0.7648710174227887,0.5156648874448828,0.5363572843280955,0.6806034870894396
frozenset({'qty_ip_resolved=Low'}),"frozenset({'qty_redirects=Low', 'qty_at_url=-0.1455479398857974'})",0.3333668543845535,0.3234111021721641,0.2234513274336283,0.6702865761689291,2.072552771587012,1.0,0.11563678562945252,2.0520514147294375,0.7762938912687467,0.5156648874448828,0.5126827754791663,0.6806034870894396
"frozenset({'qty_redirects=Low', 'email_in_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.3237127916331456,0.3333668543845535,0.2236524537409493,0.6908977943460702,2.0724849674139736,1.0,0.11573733867016515,2.1566754731016307,0.7651888823513681,0.5160092807424594,0.536323377127368,0.6808938443826882
frozenset({'qty_ip_resolved=Low'}),"frozenset({'qty_redirects=Low', 'email_in_url=Low'})",0.3333668543845535,0.3237127916331456,0.2236524537409493,0.6708898944193061,2.0724849674139736,1.0,0.11573733867016515,2.054896513048691,0.7762702117684341,0.5160092807424594,0.5133574884915361,0.6808938443826882
"frozenset({'qty_nameservers=Low', 'qty_dot_url=High'})",frozenset({'qty_redirects=Low'}),0.07612630732099758,0.3333668543845535,0.05259452936444087,0.690885072655218,2.0724468061790313,1.0,0.0272165417569281,2.1565867146619366,0.5601183066686841,0.14736545505776275,0.5363042936315414,0.42432639756441143
"frozenset({'qty_dot_url=Low', 'length_url=Medium'})",frozenset({'qty_hyphen_url=Low'}),0.09915526950925181,0.3333668543845535,0.06848350764279967,0.6906693711967545,2.071799766871954,1.0,0.035428427350847766,2.155082890415837,0.5742697443674986,0.18812154696132594,0.5359807251743139,0.4480496177250741
"frozenset({'qty_redirects=Low', 'length_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.09814963797264682,0.3333668543845535,0.06777956556717618,0.6905737704918032,2.071512993595925,1.0,0.03505972949725219,2.154417053379721,0.5735552984962028,0.18634227260160352,0.5358373169060932,0.4469460104344386
"frozenset({'qty_nameservers=High', 'qty_ip_resolved=Low'})",frozenset({'qty_redirects=Low'}),0.08829444891391794,0.3333668543845535,0.060941271118262266,0.6902050113895216,2.0704068275286285,1.0,0.03150682842421179,2.1518525803322133,0.5670724914979917,0.1689434067465849,0.5352841504385885,0.4365052206268875
"frozenset({'qty_dot_url=Medium', 'time_domain_activation=High'})",frozenset({'qty_hyphen_url=Medium'}),0.13998390989541432,0.333266291230893,0.09644006436041834,0.6889367816091954,2.0672261183831737,1.0,0.0497881458775741,2.143402592624935,0.6002910733916584,0.25593808380037364,0.5334520899429621,0.4891575881491963
"frozenset({'qty_ip_resolved=Low', 'length_url=Medium'})",frozenset({'qty_redirects=Low'}),0.11122284794851167,0.3333668543845535,0.07662912308930007,0.6889692585895116,2.066699941904707,1.0,0.03955111213301325,2.143303078635708,0.5807269254276005,0.2082536212079803,0.5334304280304878,0.4594167559915884
"frozenset({'qty_ip_resolved=Low', 'email_in_url=Low'})",frozenset({'qty_redirects=Low'}),0.3247184231697506,0.3333668543845535,0.2236524537409493,0.6887581294518427,2.0660666181807312,1.0,0.11540209444813725,2.1418491812858473,0.7641086609491261,0.514814814814815,0.5331137183993248,0.6798240119355744
frozenset({'qty_redirects=Low'}),"frozenset({'qty_ip_resolved=Low', 'email_in_url=Low'})",0.3333668543845535,0.3247184231697506,0.2236524537409493,0.6708898944193061,2.0660666181807312,1.0,0.11540209444813725,2.0518409048508492,0.7740216711831923,0.514814814814815,0.5126327788690366,0.6798240119355744
"frozenset({'qty_ip_resolved=Low', 'qty_at_url=-0.1455479398857974'})",frozenset({'qty_redirects=Low'}),0.3245172968624296,0.3333668543845535,0.2234513274336283,0.6885652308645801,2.0654879806085624,1.0,0.11526801698522182,2.1405225481602446,0.7636804100240305,0.5143518518518518,0.5328243559688316,0.6794259035167546
frozenset({'qty_redirects=Low'}),"frozenset({'qty_ip_resolved=Low', 'qty_at_url=-0.1455479398857974'})",0.3333668543845535,0.3245172968624296,0.2234513274336283,0.6702865761689291,2.0654879806085624,1.0,0.11526801698522182,2.0486963960668305,0.7738182703471735,0.5143518518518518,0.5118847273222913,0.6794259035167546
"frozenset({'qty_nameservers=Low', 'qty_mx_servers=Low'})",frozenset({'qty_redirects=Low'}),0.1733708769106999,0.3333668543845535,0.11936846339501207,0.6885150812064966,2.065337546762414,1.0,0.06157235951740043,2.140177920001918,0.62400129546158,0.3081516095534787,0.5327491276991103,0.523292231402645
"frozenset({'time_domain_activation=Medium', 'qty_dot_url=Low'})",frozenset({'qty_hyphen_url=Low'}),0.07934432823813355,0.3333668543845535,0.054605792437650846,0.688212927756654,2.0644311775602313,1.0,0.028155023319648764,2.138103869473932,0.5600411573544632,0.15248525695029488,0.5322958747340726,0.42600691636701477
"frozenset({'qty_ip_resolved=Medium', 'time_domain_activation=Low'})",frozenset({'qty_hyphen_url=Medium'}),0.11564762670957361,0.333266291230893,0.07944489139179405,0.6869565217391305,2.0612841436855502,1.0,0.04090343574863969,2.129843791901314,0.5821949948612835,0.2150244964616222,0.5304819988195948,0.46266957046522
"frozenset({'time_domain_expiration=Low', 'qty_dot_url=High'})",frozenset({'qty_hyphen_url=High'}),0.09462992759452936,0.3333668543845535,0.06496379726468222,0.6865037194473965,2.0593040682307424,1.0,0.03341731597185592,2.126446745844527,0.5681644130319135,0.17894736842105263,0.5297319333511707,0.44068775715959574
"frozenset({'qty_redirects=Low', 'time_domain_expiration=Low'})",frozenset({'qty_nameservers=Low'}),0.10971440064360419,0.3333668543845535,0.0752212389380531,0.6856095325389551,2.056621777245059,1.0,0.038646094314808144,2.1203987226427174,0.5770796750972963,0.20448332422088578,0.5283905855434258,0.4556252790899904
"frozenset({'qty_mx_servers=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_redirects=Low'}),0.1915728077232502,0.3333668543845535,0.13133547868061143,0.6855643044619424,2.056486106657483,1.0,0.06747145438429462,2.1200937268738334,0.6354729918294563,0.33367399080224835,0.5283227400165267,0.5397655609790859
"frozenset({'qty_redirects=Low', 'length_url=Medium'})",frozenset({'qty_ip_resolved=Low'}),0.11182622687047465,0.3333668543845535,0.07662912308930007,0.685251798561151,2.0555486832253655,1.0,0.03934996559979651,2.11798873692679,0.5781660104986877,0.20791268758526602,0.5278539575942203,0.4575580259774081
"frozenset({'qty_redirects=Low', 'asn_ip=Low'})",frozenset({'qty_hyphen_url=Low'}),0.1161504424778761,0.3333668543845535,0.07954545454545454,0.6848484848484848,2.0543388637506284,1.0,0.04082474690123097,2.1152782505105514,0.5806705284260193,0.21500407719488993,0.5272489566048172,0.4617304264363088
"frozenset({'time_domain_activation=High', 'qty_hyphen_url=High'})",frozenset({'qty_dot_url=High'}),0.08889782783588093,0.3333668543845535,0.06084070796460177,0.6843891402714932,2.052960968585137,1.0,0.03120511873733454,2.112199644172239,0.5629430974403883,0.16833611574846966,0.5265599050927332,0.43344645550527905
"frozenset({'qty_hyphen_url=High', 'qty_nameservers=Medium'})",frozenset({'qty_dot_url=High'}),0.15376106194690264,0.3333668543845535,0.10518905872888173,0.6841072596468281,2.052115411743004,1.0,0.05393021718081433,2.1103148646915484,0.6058548594708757,0.27540810953133227,0.526137062894563,0.49982135229701885
"frozenset({'qty_ip_resolved=High', 'qty_mx_servers=Medium'})",frozenset({'qty_nameservers=Medium'}),0.13515687851971037,0.333266291230893,0.0924175382139984,0.683779761904762,2.051751947006926,1.0,0.04737430657539017,2.1084473049074823,0.5927221195940988,0.24578764375501472,0.5257173382173383,0.4805440752794782
"frozenset({'qty_redirects=Low', 'qty_nameservers=Low'})",frozenset({'qty_ip_resolved=Low'}),0.21399839098954143,0.3333668543845535,0.14631938857602575,0.6837406015037594,2.051015547919573,1.0,0.07497941812848655,2.107868252406642,0.6519536979391996,0.36484453360080243,0.5255870480243451,0.5613273143265404
"frozenset({'qty_mx_servers=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_nameservers=Low'}),0.1915728077232502,0.3333668543845535,0.13083266291230894,0.6829396325459318,2.0486128826656853,1.0,0.06696863861599213,2.1025432821149432,0.6331613208819917,0.3319724419494769,0.5243855341735927,0.5376990772081092
"frozenset({'qty_hyphen_url=High', 'qty_mx_servers=Medium'})",frozenset({'qty_dot_url=High'}),0.1417940466613033,0.3333668543845535,0.09674175382139984,0.6822695035460993,2.0466026978167156,1.0,0.049472318515464554,2.098108784191472,0.5958772224298354,0.255647090087696,0.5233802901285882,0.48623279098873595
"frozenset({'qty_ip_resolved=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_redirects=Low'}),0.27242558326629124,0.3333668543845535,0.18574014481094128,0.6818014027316354,2.0451985365802057,1.0,0.09492248506358052,2.0950222638889153,0.7024022593652869,0.4421833852046923,0.5226781035998465,0.6194829034774316
"frozenset({'qty_nameservers=Low', 'time_domain_expiration=Medium'})",frozenset({'qty_redirects=Low'}),0.09372485921158488,0.3333668543845535,0.06385760257441674,0.6813304721030042,2.0437858867548337,1.0,0.032612841081415544,2.0919262347259124,0.5635285935463128,0.17580287929125138,0.5219716721364118,0.4364420082988626
"frozenset({'time_domain_activation=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_redirects=Low'}),0.10096540627514079,0.3333668543845535,0.06878519710378117,0.6812749003984063,2.043619188404752,1.0,0.035126677212179026,2.091561494368463,0.5680226853487186,0.18817056396148554,0.5218883103879548,0.4438048710136828
"frozenset({'time_domain_activation=Medium', 'length_url=Low'})",frozenset({'time_domain_expiration=Medium'}),0.08216009654062752,0.333266291230893,0.055913113435237326,0.6805385556915544,2.0420263722983756,1.0,0.02853192277397027,2.087055325917089,0.5559688110145169,0.15552447552447551,0.5208560177672423,0.42415581978904815
"frozenset({'qty_nameservers=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_redirects=Low'}),0.2067578439259855,0.3333668543845535,0.1406878519710378,0.6804474708171206,2.0411371492625787,1.0,0.07176163992209957,2.0861457342242895,0.6430281264362984,0.35221550855991945,0.5206471036061922,0.551234293477942
"frozenset({'qty_hyphen_url=Low', 'asn_ip=Medium'})",frozenset({'qty_redirects=Low'}),0.10368061142397425,0.3333668543845535,0.07049477071600965,0.6799224054316199,2.039562111496841,1.0,0.03593109142493216,2.082723554937956,0.5686574275693729,0.19231824417009602,0.5198594659242763,0.44569272609439214
"frozenset({'time_domain_expiration=Low', 'qty_ip_resolved=Low'})",frozenset({'qty_nameservers=Low'}),0.11273129525341914,0.3333668543845535,0.07662912308930007,0.679750223015165,2.0390456161878734,1.0,0.03904824579997139,2.0816037778131347,0.5743181073804061,0.20740337506804574,0.5196011793125359,0.45480723820441504
"frozenset({'qty_mx_servers=Medium', 'qty_nameservers=Medium'})",frozenset({'qty_redirects=Medium'}),0.17839903459372486,0.333266291230893,0.12117860016090104,0.6792559188275085,2.0381776876345032,1.0,0.061724215542678575,2.0787093134558803,0.6199671909678663,0.31032706670100435,0.5189322559307307,0.5214324253159872
"frozenset({'qty_dot_url=Medium', 'qty_mx_servers=High'})",frozenset({'qty_hyphen_url=Medium'}),0.13073209975864844,0.333266291230893,0.08879726468222043,0.6792307692307692,2.0381022236664963,1.0,0.04522866265082855,2.07854633429218,0.5859499424315427,0.2366657732511391,0.5188945353289244,0.47283807622673035
"frozenset({'qty_nameservers=Low', 'asn_ip=High'})",frozenset({'qty_ip_resolved=Low'}),0.12731295253419148,0.3333668543845535,0.08648431214802896,0.6793048973143759,2.0377097734220677,1.0,0.04404239363929558,2.0787132077565396,0.5835459354582827,0.23112066648750335,0.5189331571721457,0.46936587248825884
"frozenset({'qty_nameservers=Low', 'length_url=Medium'})",frozenset({'qty_hyphen_url=Low'}),0.11283185840707964,0.3333668543845535,0.07662912308930007,0.6791443850267379,2.03722828497915,1.0,0.039014721377768596,2.077673303834808,0.5738900779547195,0.2073469387755102,0.5186923766338636,0.4545043192102015
"frozenset({'time_domain_expiration=Low', 'qty_ip_resolved=Low'})",frozenset({'qty_redirects=Low'}),0.11273129525341914,0.3333668543845535,0.07652855993563958,0.6788581623550402,2.0363697033057373,1.0,0.03894768264631089,2.0758215450969875,0.573591778625421,0.20707482993197276,0.5182630210376405,0.45421037831175837
"frozenset({'qty_nameservers=Low', 'qty_ip_resolved=Low'})",frozenset({'qty_mx_servers=Low'}),0.208668543845535,0.3333668543845535,0.1414923572003218,0.6780722891566265,2.034012320776318,1.0,0.07192918112953052,2.070754157413251,0.6424120885686485,0.3532513181019332,0.5170841519646243,0.551253339148449
"frozenset({'qty_ip_resolved=Low', 'qty_dot_url=High'})",frozenset({'qty_mx_servers=Low'}),0.07833869670152856,0.3333668543845535,0.05309734513274336,0.6777920410783055,2.033171661080745,1.0,0.02698182023676919,2.0689530694598917,0.5513496255517533,0.14806505888951207,0.516663758709107,0.4185340295889265
"frozenset({'qty_ip_resolved=Low', 'asn_ip=High'})",frozenset({'qty_mx_servers=Low'}),0.11806114239742559,0.3333668543845535,0.07994770716009654,0.6771720613287905,2.031311908854749,1.0,0.04059003549401993,2.064979717552861,0.5756717798670425,0.21521386031402273,0.515733742322144,0.4584955329268387
"frozenset({'qty_ip_resolved=Low', 'qty_dot_url=Low'})",frozenset({'qty_redirects=Low'}),0.18744971842316976,0.3333668543845535,0.12691069991954948,0.677038626609442,2.030911644948504,1.0,0.0644211769335471,2.0641265505435085,0.624712463322402,0.3221853459280062,0.5155335801786531,0.5288662212986879
"frozenset({'time_domain_activation=Medium', 'qty_dot_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.07934432823813355,0.3333668543845535,0.053700724054706356,0.6768060836501901,2.030214086219454,1.0,0.027249954936704273,2.0626413799630874,0.5511736080854693,0.14957983193277313,0.5151847481999533,0.4189460282504344
"frozenset({'qty_ip_resolved=Low', 'qty_mx_servers=Low'})",frozenset({'qty_nameservers=Low'}),0.20967417538213998,0.3333668543845535,0.1414923572003218,0.6748201438848921,2.0242568660004125,1.0,0.07159393690750261,2.050044407976705,0.6402315762000352,0.35236664162284004,0.5122056887602002,0.5496272665125818
"frozenset({'length_url=High', 'qty_ip_resolved=High'})",frozenset({'qty_dot_url=High'}),0.09955752212389381,0.3333668543845535,0.06717618664521319,0.6747474747474747,2.0240388805094685,1.0,0.03398700866445012,2.0495863793766826,0.5618774735541202,0.18366785812482814,0.5120966795729202,0.43812788518670864
"frozenset({'length_url=High', 'qty_nameservers=Medium'})",frozenset({'qty_redirects=Medium'}),0.1081053901850362,0.333266291230893,0.07290828640386163,0.6744186046511628,2.023662825784901,1.0,0.03688040395482603,2.0478249626479714,0.5671595367047562,0.19787117903930132,0.5116770142761934,0.44659373201779623
"frozenset({'qty_redirects=Low', 'length_url=Low'})",frozenset({'qty_nameservers=Low'}),0.09814963797264682,0.3333668543845535,0.06617055510860821,0.6741803278688525,2.0223376109586333,1.0,0.03345071903868422,2.0460187110713077,0.5605394662277766,0.1811175337186898,0.511245916477277,0.4363360161214549
"frozenset({'qty_dot_url=Medium', 'qty_nameservers=High'})",frozenset({'qty_hyphen_url=Medium'}),0.11926790024135157,0.333266291230893,0.08024939662107804,0.6728499156829679,2.018955812176051,1.0,0.04050142584474667,2.038005614948868,0.5730397013314286,0.21555915721231766,0.509324217428572,0.45682326804063905
"frozenset({'length_url=High', 'qty_mx_servers=Low'})",frozenset({'qty_ip_resolved=Low'}),0.11182622687047465,0.3333668543845535,0.0752212389380531,0.6726618705035973,2.017782696919388,1.0,0.03794208144854954,2.036527631660376,0.5679141963109355,0.20331611851046483,0.5089681158979893,0.44915144807231144
"frozenset({'qty_redirects=Medium', 'time_domain_expiration=High'})",frozenset({'qty_nameservers=Medium'}),0.1006637168141593,0.333266291230893,0.06767900241351568,0.6723276723276722,2.017388766936141,1.0,0.03413117884934393,2.03475744657889,0.5607576729556298,0.1847885777045579,0.5085409311653654,0.437702761933299
"frozenset({'time_domain_expiration=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_nameservers=Low'}),0.11112228479485117,0.3333668543845535,0.07471842316975061,0.6723981900452489,2.0169917350859596,1.0,0.03767393663566657,2.034888469351018,0.5672457969140495,0.20206690236605931,0.5085725753220629,0.44826546003016593
"frozenset({'qty_hyphen_url=Medium', 'qty_redirects=High'})",frozenset({'qty_dot_url=Medium'}),0.11987127916331457,0.333266291230893,0.08055108608205953,0.671979865771812,2.0163451373671992,1.0,0.04060202945019866,2.032599951030116,0.5727039098749962,0.21619433198380564,0.5080192737910858,0.4568408683113737
"frozenset({'qty_ip_resolved=Low', 'time_domain_activation=Low'})",frozenset({'qty_mx_servers=Low'}),0.10941271118262269,0.3333668543845535,0.07351166532582462,0.671875,2.015422322775264,1.0,0.037037093969188035,2.031643872351837,0.5657234091720762,0.19907407407407407,0.5077877507919747,0.44619391025641025
